puzzle_id,technique_code,use_count
hsp-7312726ec67ab9ac1b94,hiddenPair,1
hsp-7312726ec67ab9ac1b94,hiddenTriple,1
hsp-7312726ec67ab9ac1b94,uniqueRectangle,1
hsp-7312726ec67ab9ac1b94,forcingNet,1
hsp-b01cf71cc55a10c45f92,fullHouse,20
hsp-b01cf71cc55a10c45f92,nakedSingle,11
hsp-b01cf71cc55a10c45f92,hiddenSingle,24
hsp-b01cf71cc55a10c45f92,lockedCandidates.pointing,1
hsp-b01cf71cc55a10c45f92,lockedCandidates.claiming,2
hsp-b01cf71cc55a10c45f92,nakedPair,1
hsp-b01cf71cc55a10c45f92,hiddenPair,1
hsp-b01cf71cc55a10c45f92,xWing,1
hsp-b01cf71cc55a10c45f92,twoStringKite,1
hsp-b01cf71cc55a10c45f92,xyWing,1
hsp-b01cf71cc55a10c45f92,forcingNet,6
hsp-8a81498e12c520055ae1,fullHouse,19
hsp-8a81498e12c520055ae1,nakedSingle,20
hsp-8a81498e12c520055ae1,hiddenSingle,18
hsp-8a81498e12c520055ae1,lockedCandidates.pointing,1
hsp-8a81498e12c520055ae1,nakedPair,1
hsp-8a81498e12c520055ae1,hiddenTriple,1
hsp-8a81498e12c520055ae1,wWing,1
hsp-8a81498e12c520055ae1,hiddenRectangle,1
hsp-8a81498e12c520055ae1,bugPlusOne,1
hsp-8a81498e12c520055ae1,forcingNet,2
hsp-39a4fedd1b76fc736661,fullHouse,21
hsp-39a4fedd1b76fc736661,nakedSingle,29
hsp-39a4fedd1b76fc736661,hiddenSingle,8
hsp-39a4fedd1b76fc736661,lockedCandidates.pointing,3
hsp-39a4fedd1b76fc736661,twoStringKite,2
hsp-39a4fedd1b76fc736661,xyWing,1
hsp-39a4fedd1b76fc736661,xyzWing,1
hsp-39a4fedd1b76fc736661,forcingNet,1
hsp-011a36ff24473e864488,fullHouse,19
hsp-011a36ff24473e864488,nakedSingle,18
hsp-011a36ff24473e864488,hiddenSingle,21
hsp-011a36ff24473e864488,lockedCandidates.pointing,8
hsp-011a36ff24473e864488,lockedCandidates.claiming,2
hsp-011a36ff24473e864488,nakedPair,1
hsp-011a36ff24473e864488,hiddenPair,1
hsp-011a36ff24473e864488,hiddenQuad,1
hsp-011a36ff24473e864488,forcingNet,5
hsp-243d02c07a3be83f5213,fullHouse,20
hsp-243d02c07a3be83f5213,nakedSingle,18
hsp-243d02c07a3be83f5213,hiddenSingle,20
hsp-243d02c07a3be83f5213,lockedCandidates.pointing,3
hsp-243d02c07a3be83f5213,lockedCandidates.claiming,2
hsp-243d02c07a3be83f5213,hiddenPair,2
hsp-243d02c07a3be83f5213,wWing,1
hsp-243d02c07a3be83f5213,xyzWing,1
hsp-243d02c07a3be83f5213,multiColoring,1
hsp-243d02c07a3be83f5213,finnedXWing,1
hsp-243d02c07a3be83f5213,forcingNet,3
hsp-06e32cabbf46eb2e5b65,fullHouse,20
hsp-06e32cabbf46eb2e5b65,nakedSingle,21
hsp-06e32cabbf46eb2e5b65,hiddenSingle,15
hsp-06e32cabbf46eb2e5b65,lockedCandidates.pointing,3
hsp-06e32cabbf46eb2e5b65,lockedCandidates.claiming,4
hsp-06e32cabbf46eb2e5b65,hiddenPair,1
hsp-06e32cabbf46eb2e5b65,xWing,1
hsp-06e32cabbf46eb2e5b65,wWing,1
hsp-06e32cabbf46eb2e5b65,xyWing,2
hsp-06e32cabbf46eb2e5b65,xyzWing,2
hsp-06e32cabbf46eb2e5b65,multiColoring,1
hsp-06e32cabbf46eb2e5b65,hiddenRectangle,1
hsp-06e32cabbf46eb2e5b65,avoidableRectangle,1
hsp-06e32cabbf46eb2e5b65,finnedXWing,1
hsp-06e32cabbf46eb2e5b65,forcingNet,2
hsp-22c189028f4620550812,fullHouse,21
hsp-22c189028f4620550812,nakedSingle,14
hsp-22c189028f4620550812,hiddenSingle,21
hsp-22c189028f4620550812,lockedCandidates.pointing,3
hsp-22c189028f4620550812,lockedCandidates.claiming,4
hsp-22c189028f4620550812,hiddenPair,4
hsp-22c189028f4620550812,swordfish,1
hsp-22c189028f4620550812,twoStringKite,1
hsp-22c189028f4620550812,wWing,1
hsp-22c189028f4620550812,xyzWing,1
hsp-22c189028f4620550812,forcingNet,4
hsp-81a3d46fe1ae19bdd587,fullHouse,19
hsp-81a3d46fe1ae19bdd587,nakedSingle,18
hsp-81a3d46fe1ae19bdd587,hiddenSingle,19
hsp-81a3d46fe1ae19bdd587,lockedCandidates.pointing,2
hsp-81a3d46fe1ae19bdd587,lockedCandidates.claiming,2
hsp-81a3d46fe1ae19bdd587,nakedPair,1
hsp-81a3d46fe1ae19bdd587,hiddenPair,4
hsp-81a3d46fe1ae19bdd587,skyscraper,1
hsp-81a3d46fe1ae19bdd587,twoStringKite,1
hsp-81a3d46fe1ae19bdd587,uniqueRectangle,1
hsp-81a3d46fe1ae19bdd587,forcingNet,3
hsp-e66c30144138e0df699e,fullHouse,20
hsp-e66c30144138e0df699e,nakedSingle,23
hsp-e66c30144138e0df699e,hiddenSingle,13
hsp-e66c30144138e0df699e,lockedCandidates.pointing,1
hsp-e66c30144138e0df699e,lockedCandidates.claiming,2
hsp-e66c30144138e0df699e,hiddenPair,2
hsp-e66c30144138e0df699e,hiddenTriple,1
hsp-e66c30144138e0df699e,twoStringKite,1
hsp-e66c30144138e0df699e,turbotFish,1
hsp-e66c30144138e0df699e,xyWing,1
hsp-e66c30144138e0df699e,xyzWing,1
hsp-e66c30144138e0df699e,forcingNet,1
hsp-5c5a9bd0fdb9d61c93cc,fullHouse,21
hsp-5c5a9bd0fdb9d61c93cc,nakedSingle,11
hsp-5c5a9bd0fdb9d61c93cc,hiddenSingle,24
hsp-5c5a9bd0fdb9d61c93cc,lockedCandidates.pointing,2
hsp-5c5a9bd0fdb9d61c93cc,lockedCandidates.claiming,1
hsp-5c5a9bd0fdb9d61c93cc,hiddenPair,1
hsp-5c5a9bd0fdb9d61c93cc,xWing,1
hsp-5c5a9bd0fdb9d61c93cc,swordfish,1
hsp-5c5a9bd0fdb9d61c93cc,xyzWing,1
hsp-5c5a9bd0fdb9d61c93cc,forcingNet,2
hsp-6231b057a505ca12e510,fullHouse,20
hsp-6231b057a505ca12e510,nakedSingle,32
hsp-6231b057a505ca12e510,hiddenSingle,4
hsp-6231b057a505ca12e510,lockedCandidates.pointing,2
hsp-6231b057a505ca12e510,hiddenPair,1
hsp-6231b057a505ca12e510,xyzWing,2
hsp-6231b057a505ca12e510,forcingNet,2
hsp-1ce0ffe4cac1ecba3d85,fullHouse,21
hsp-1ce0ffe4cac1ecba3d85,nakedSingle,19
hsp-1ce0ffe4cac1ecba3d85,hiddenSingle,16
hsp-1ce0ffe4cac1ecba3d85,lockedCandidates.pointing,2
hsp-1ce0ffe4cac1ecba3d85,nakedPair,1
hsp-1ce0ffe4cac1ecba3d85,twoStringKite,2
hsp-1ce0ffe4cac1ecba3d85,forcingNet,6
hsp-e970382dde30c06f5a3c,fullHouse,20
hsp-e970382dde30c06f5a3c,nakedSingle,26
hsp-e970382dde30c06f5a3c,hiddenSingle,10
hsp-e970382dde30c06f5a3c,lockedCandidates.pointing,1
hsp-e970382dde30c06f5a3c,lockedCandidates.claiming,1
hsp-e970382dde30c06f5a3c,finnedXWing,1
hsp-e970382dde30c06f5a3c,forcingNet,3
hsp-20234b2dc996e6f95045,fullHouse,21
hsp-20234b2dc996e6f95045,nakedSingle,21
hsp-20234b2dc996e6f95045,hiddenSingle,14
hsp-20234b2dc996e6f95045,lockedCandidates.pointing,2
hsp-20234b2dc996e6f95045,hiddenPair,2
hsp-20234b2dc996e6f95045,twoStringKite,2
hsp-20234b2dc996e6f95045,wWing,1
hsp-20234b2dc996e6f95045,xyWing,1
hsp-20234b2dc996e6f95045,forcingNet,1
hsp-10cda995eed9f90b87a9,fullHouse,20
hsp-10cda995eed9f90b87a9,nakedSingle,28
hsp-10cda995eed9f90b87a9,hiddenSingle,8
hsp-10cda995eed9f90b87a9,lockedCandidates.pointing,6
hsp-10cda995eed9f90b87a9,lockedCandidates.claiming,3
hsp-10cda995eed9f90b87a9,hiddenPair,2
hsp-10cda995eed9f90b87a9,finnedXWing,1
hsp-10cda995eed9f90b87a9,forcingNet,8
hsp-7b2f187de6aeb92450d0,fullHouse,20
hsp-7b2f187de6aeb92450d0,nakedSingle,27
hsp-7b2f187de6aeb92450d0,hiddenSingle,9
hsp-7b2f187de6aeb92450d0,lockedCandidates.pointing,8
hsp-7b2f187de6aeb92450d0,lockedCandidates.claiming,2
hsp-7b2f187de6aeb92450d0,nakedPair,1
hsp-7b2f187de6aeb92450d0,hiddenPair,1
hsp-7b2f187de6aeb92450d0,forcingNet,4
hsp-9e325c8ee9ec91cce31d,fullHouse,19
hsp-9e325c8ee9ec91cce31d,nakedSingle,12
hsp-9e325c8ee9ec91cce31d,hiddenSingle,23
hsp-9e325c8ee9ec91cce31d,hiddenPair,2
hsp-9e325c8ee9ec91cce31d,xWing,1
hsp-9e325c8ee9ec91cce31d,skyscraper,1
hsp-9e325c8ee9ec91cce31d,twoStringKite,1
hsp-9e325c8ee9ec91cce31d,xyWing,3
hsp-9e325c8ee9ec91cce31d,hiddenRectangle,1
hsp-9e325c8ee9ec91cce31d,avoidableRectangle,1
hsp-9e325c8ee9ec91cce31d,forcingNet,8
hsp-25d67e58bd5743f01ac7,fullHouse,20
hsp-25d67e58bd5743f01ac7,nakedSingle,25
hsp-25d67e58bd5743f01ac7,hiddenSingle,12
hsp-25d67e58bd5743f01ac7,lockedCandidates.pointing,7
hsp-25d67e58bd5743f01ac7,lockedCandidates.claiming,3
hsp-25d67e58bd5743f01ac7,hiddenPair,1
hsp-25d67e58bd5743f01ac7,skyscraper,1
hsp-25d67e58bd5743f01ac7,twoStringKite,1
hsp-25d67e58bd5743f01ac7,xyWing,1
hsp-25d67e58bd5743f01ac7,finnedXWing,1
hsp-25d67e58bd5743f01ac7,forcingNet,7
hsp-eb964745a6f3542b2346,fullHouse,21
hsp-eb964745a6f3542b2346,nakedSingle,16
hsp-eb964745a6f3542b2346,hiddenSingle,20
hsp-eb964745a6f3542b2346,lockedCandidates.pointing,3
hsp-eb964745a6f3542b2346,xWing,1
hsp-eb964745a6f3542b2346,twoStringKite,1
hsp-eb964745a6f3542b2346,forcingNet,2
hsp-1f5225b62078adff41e3,fullHouse,21
hsp-1f5225b62078adff41e3,nakedSingle,23
hsp-1f5225b62078adff41e3,hiddenSingle,13
hsp-1f5225b62078adff41e3,lockedCandidates.pointing,8
hsp-1f5225b62078adff41e3,lockedCandidates.claiming,1
hsp-1f5225b62078adff41e3,hiddenPair,1
hsp-1f5225b62078adff41e3,xyWing,1
hsp-1f5225b62078adff41e3,forcingNet,1
hsp-11a9e713457c100992d1,fullHouse,20
hsp-11a9e713457c100992d1,nakedSingle,22
hsp-11a9e713457c100992d1,hiddenSingle,15
hsp-11a9e713457c100992d1,lockedCandidates.pointing,3
hsp-11a9e713457c100992d1,hiddenPair,2
hsp-11a9e713457c100992d1,twoStringKite,1
hsp-11a9e713457c100992d1,turbotFish,1
hsp-11a9e713457c100992d1,finnedXWing,1
hsp-11a9e713457c100992d1,forcingNet,3
hsp-e5d3c42e48894e9e222b,fullHouse,20
hsp-e5d3c42e48894e9e222b,nakedSingle,19
hsp-e5d3c42e48894e9e222b,hiddenSingle,18
hsp-e5d3c42e48894e9e222b,lockedCandidates.pointing,6
hsp-e5d3c42e48894e9e222b,wWing,1
hsp-e5d3c42e48894e9e222b,forcingNet,1
hsp-14857119dd2db99ad583,fullHouse,20
hsp-14857119dd2db99ad583,nakedSingle,26
hsp-14857119dd2db99ad583,hiddenSingle,11
hsp-14857119dd2db99ad583,lockedCandidates.pointing,3
hsp-14857119dd2db99ad583,lockedCandidates.claiming,2
hsp-14857119dd2db99ad583,hiddenPair,3
hsp-14857119dd2db99ad583,xyWing,1
hsp-14857119dd2db99ad583,hiddenRectangle,1
hsp-14857119dd2db99ad583,finnedXWing,1
hsp-14857119dd2db99ad583,forcingNet,14
hsp-6252e57ac8cdc22fc2a0,fullHouse,19
hsp-6252e57ac8cdc22fc2a0,nakedSingle,26
hsp-6252e57ac8cdc22fc2a0,hiddenSingle,12
hsp-6252e57ac8cdc22fc2a0,lockedCandidates.pointing,5
hsp-6252e57ac8cdc22fc2a0,lockedCandidates.claiming,1
hsp-6252e57ac8cdc22fc2a0,hiddenPair,2
hsp-6252e57ac8cdc22fc2a0,hiddenQuad,1
hsp-6252e57ac8cdc22fc2a0,wWing,1
hsp-6252e57ac8cdc22fc2a0,forcingNet,3
hsp-2a7bdf73f2da8688cb5a,fullHouse,21
hsp-2a7bdf73f2da8688cb5a,nakedSingle,18
hsp-2a7bdf73f2da8688cb5a,hiddenSingle,18
hsp-2a7bdf73f2da8688cb5a,lockedCandidates.pointing,4
hsp-2a7bdf73f2da8688cb5a,lockedCandidates.claiming,1
hsp-2a7bdf73f2da8688cb5a,hiddenPair,2
hsp-2a7bdf73f2da8688cb5a,turbotFish,2
hsp-2a7bdf73f2da8688cb5a,xyWing,1
hsp-2a7bdf73f2da8688cb5a,hiddenRectangle,1
hsp-2a7bdf73f2da8688cb5a,forcingNet,9
hsp-8c34c8a7c69a19270a30,fullHouse,19
hsp-8c34c8a7c69a19270a30,nakedSingle,17
hsp-8c34c8a7c69a19270a30,hiddenSingle,19
hsp-8c34c8a7c69a19270a30,xyzWing,1
hsp-8c34c8a7c69a19270a30,forcingNet,1
hsp-6449d0aa1a2d9ed1833a,fullHouse,21
hsp-6449d0aa1a2d9ed1833a,nakedSingle,16
hsp-6449d0aa1a2d9ed1833a,hiddenSingle,17
hsp-6449d0aa1a2d9ed1833a,lockedCandidates.pointing,4
hsp-6449d0aa1a2d9ed1833a,lockedCandidates.claiming,3
hsp-6449d0aa1a2d9ed1833a,nakedPair,1
hsp-6449d0aa1a2d9ed1833a,hiddenPair,2
hsp-6449d0aa1a2d9ed1833a,xWing,1
hsp-6449d0aa1a2d9ed1833a,xyWing,1
hsp-6449d0aa1a2d9ed1833a,xyzWing,1
hsp-6449d0aa1a2d9ed1833a,bugPlusOne,1
hsp-6449d0aa1a2d9ed1833a,forcingNet,2
hsp-88ff760fede0fafdb707,fullHouse,21
hsp-88ff760fede0fafdb707,nakedSingle,19
hsp-88ff760fede0fafdb707,hiddenSingle,15
hsp-88ff760fede0fafdb707,lockedCandidates.pointing,8
hsp-88ff760fede0fafdb707,lockedCandidates.claiming,3
hsp-88ff760fede0fafdb707,hiddenPair,3
hsp-88ff760fede0fafdb707,hiddenTriple,1
hsp-88ff760fede0fafdb707,twoStringKite,1
hsp-88ff760fede0fafdb707,wWing,1
hsp-88ff760fede0fafdb707,xyzWing,2
hsp-88ff760fede0fafdb707,forcingNet,6
hsp-433f07de7d31e3e1ef94,fullHouse,20
hsp-433f07de7d31e3e1ef94,nakedSingle,17
hsp-433f07de7d31e3e1ef94,hiddenSingle,18
hsp-433f07de7d31e3e1ef94,lockedCandidates.pointing,3
hsp-433f07de7d31e3e1ef94,twoStringKite,2
hsp-433f07de7d31e3e1ef94,forcingNet,2
hsp-f8fe5399160631fb8257,fullHouse,20
hsp-f8fe5399160631fb8257,nakedSingle,21
hsp-f8fe5399160631fb8257,hiddenSingle,14
hsp-f8fe5399160631fb8257,lockedCandidates.pointing,1
hsp-f8fe5399160631fb8257,lockedCandidates.claiming,1
hsp-f8fe5399160631fb8257,nakedPair,1
hsp-f8fe5399160631fb8257,hiddenPair,2
hsp-f8fe5399160631fb8257,hiddenRectangle,1
hsp-f8fe5399160631fb8257,forcingNet,1
hsp-da419e69579ba81af0e1,fullHouse,19
hsp-da419e69579ba81af0e1,nakedSingle,14
hsp-da419e69579ba81af0e1,hiddenSingle,25
hsp-da419e69579ba81af0e1,lockedCandidates.pointing,8
hsp-da419e69579ba81af0e1,xyWing,2
hsp-da419e69579ba81af0e1,xyzWing,1
hsp-da419e69579ba81af0e1,uniqueRectangle,1
hsp-da419e69579ba81af0e1,forcingNet,6
hsp-025cb7d85547bca1a1cd,fullHouse,21
hsp-025cb7d85547bca1a1cd,nakedSingle,27
hsp-025cb7d85547bca1a1cd,hiddenSingle,10
hsp-025cb7d85547bca1a1cd,lockedCandidates.claiming,1
hsp-025cb7d85547bca1a1cd,nakedPair,3
hsp-025cb7d85547bca1a1cd,hiddenPair,3
hsp-025cb7d85547bca1a1cd,twoStringKite,1
hsp-025cb7d85547bca1a1cd,wWing,1
hsp-025cb7d85547bca1a1cd,forcingNet,4
hsp-26b469cd91ffc0437776,fullHouse,20
hsp-26b469cd91ffc0437776,nakedSingle,18
hsp-26b469cd91ffc0437776,hiddenSingle,20
hsp-26b469cd91ffc0437776,lockedCandidates.claiming,1
hsp-26b469cd91ffc0437776,nakedPair,1
hsp-26b469cd91ffc0437776,hiddenPair,3
hsp-26b469cd91ffc0437776,xWing,1
hsp-26b469cd91ffc0437776,wWing,2
hsp-26b469cd91ffc0437776,forcingNet,1
hsp-11570c8575696aebb1d2,fullHouse,20
hsp-11570c8575696aebb1d2,nakedSingle,18
hsp-11570c8575696aebb1d2,hiddenSingle,20
hsp-11570c8575696aebb1d2,lockedCandidates.pointing,1
hsp-11570c8575696aebb1d2,lockedCandidates.claiming,1
hsp-11570c8575696aebb1d2,hiddenPair,3
hsp-11570c8575696aebb1d2,twoStringKite,1
hsp-11570c8575696aebb1d2,forcingNet,3
hsp-42d3c643f5c4f2e4fa8c,fullHouse,21
hsp-42d3c643f5c4f2e4fa8c,nakedSingle,21
hsp-42d3c643f5c4f2e4fa8c,hiddenSingle,16
hsp-42d3c643f5c4f2e4fa8c,lockedCandidates.pointing,4
hsp-42d3c643f5c4f2e4fa8c,twoStringKite,2
hsp-42d3c643f5c4f2e4fa8c,turbotFish,1
hsp-42d3c643f5c4f2e4fa8c,finnedXWing,1
hsp-42d3c643f5c4f2e4fa8c,forcingNet,5
hsp-a0fdda52c6718f35c2c3,fullHouse,20
hsp-a0fdda52c6718f35c2c3,nakedSingle,21
hsp-a0fdda52c6718f35c2c3,hiddenSingle,15
hsp-a0fdda52c6718f35c2c3,nakedPair,1
hsp-a0fdda52c6718f35c2c3,hiddenPair,3
hsp-a0fdda52c6718f35c2c3,forcingNet,3
hsp-670a0d0f0073a271c1f3,fullHouse,19
hsp-670a0d0f0073a271c1f3,nakedSingle,22
hsp-670a0d0f0073a271c1f3,hiddenSingle,15
hsp-670a0d0f0073a271c1f3,lockedCandidates.pointing,4
hsp-670a0d0f0073a271c1f3,hiddenPair,2
hsp-670a0d0f0073a271c1f3,xyWing,1
hsp-670a0d0f0073a271c1f3,forcingNet,1
hsp-ed999255f49968b23fac,fullHouse,19
hsp-ed999255f49968b23fac,nakedSingle,24
hsp-ed999255f49968b23fac,hiddenSingle,13
hsp-ed999255f49968b23fac,lockedCandidates.pointing,1
hsp-ed999255f49968b23fac,lockedCandidates.claiming,2
hsp-ed999255f49968b23fac,twoStringKite,1
hsp-ed999255f49968b23fac,wWing,1
hsp-ed999255f49968b23fac,xyWing,2
hsp-ed999255f49968b23fac,forcingNet,1
hsp-2df0fce962bda4e4d965,fullHouse,21
hsp-2df0fce962bda4e4d965,nakedSingle,28
hsp-2df0fce962bda4e4d965,hiddenSingle,7
hsp-2df0fce962bda4e4d965,lockedCandidates.pointing,3
hsp-2df0fce962bda4e4d965,nakedPair,2
hsp-2df0fce962bda4e4d965,xWing,1
hsp-2df0fce962bda4e4d965,xyWing,1
hsp-2df0fce962bda4e4d965,xyzWing,1
hsp-2df0fce962bda4e4d965,uniqueRectangle,1
hsp-2df0fce962bda4e4d965,forcingNet,1
hsp-2b0c213ae985f5e3585c,fullHouse,21
hsp-2b0c213ae985f5e3585c,nakedSingle,21
hsp-2b0c213ae985f5e3585c,hiddenSingle,14
hsp-2b0c213ae985f5e3585c,lockedCandidates.pointing,3
hsp-2b0c213ae985f5e3585c,lockedCandidates.claiming,3
hsp-2b0c213ae985f5e3585c,hiddenPair,1
hsp-2b0c213ae985f5e3585c,twoStringKite,1
hsp-2b0c213ae985f5e3585c,xyWing,1
hsp-2b0c213ae985f5e3585c,forcingNet,5
hsp-c58fda7dd700ce9ae3ac,fullHouse,21
hsp-c58fda7dd700ce9ae3ac,nakedSingle,22
hsp-c58fda7dd700ce9ae3ac,hiddenSingle,13
hsp-c58fda7dd700ce9ae3ac,lockedCandidates.pointing,1
hsp-c58fda7dd700ce9ae3ac,lockedCandidates.claiming,1
hsp-c58fda7dd700ce9ae3ac,hiddenPair,1
hsp-c58fda7dd700ce9ae3ac,xWing,1
hsp-c58fda7dd700ce9ae3ac,forcingNet,5
hsp-77890467a6c835cada4e,fullHouse,21
hsp-77890467a6c835cada4e,nakedSingle,24
hsp-77890467a6c835cada4e,hiddenSingle,11
hsp-77890467a6c835cada4e,lockedCandidates.pointing,4
hsp-77890467a6c835cada4e,lockedCandidates.claiming,1
hsp-77890467a6c835cada4e,nakedPair,1
hsp-77890467a6c835cada4e,hiddenPair,2
hsp-77890467a6c835cada4e,xWing,1
hsp-77890467a6c835cada4e,xyWing,1
hsp-77890467a6c835cada4e,forcingNet,1
hsp-5bbe8d9e9bea35e3b038,fullHouse,19
hsp-5bbe8d9e9bea35e3b038,nakedSingle,15
hsp-5bbe8d9e9bea35e3b038,hiddenSingle,21
hsp-5bbe8d9e9bea35e3b038,lockedCandidates.pointing,4
hsp-5bbe8d9e9bea35e3b038,lockedCandidates.claiming,1
hsp-5bbe8d9e9bea35e3b038,hiddenPair,3
hsp-5bbe8d9e9bea35e3b038,hiddenTriple,1
hsp-5bbe8d9e9bea35e3b038,twoStringKite,1
hsp-5bbe8d9e9bea35e3b038,turbotFish,1
hsp-5bbe8d9e9bea35e3b038,hiddenRectangle,1
hsp-5bbe8d9e9bea35e3b038,bugPlusOne,1
hsp-5bbe8d9e9bea35e3b038,forcingNet,2
hsp-128824f835d36ebed8f5,fullHouse,20
hsp-128824f835d36ebed8f5,nakedSingle,23
hsp-128824f835d36ebed8f5,hiddenSingle,12
hsp-128824f835d36ebed8f5,lockedCandidates.pointing,2
hsp-128824f835d36ebed8f5,lockedCandidates.claiming,2
hsp-128824f835d36ebed8f5,nakedPair,1
hsp-128824f835d36ebed8f5,hiddenPair,1
hsp-128824f835d36ebed8f5,bugPlusOne,1
hsp-128824f835d36ebed8f5,forcingNet,2
hsp-c5717b2ecdc3a0ed7c25,fullHouse,20
hsp-c5717b2ecdc3a0ed7c25,nakedSingle,20
hsp-c5717b2ecdc3a0ed7c25,hiddenSingle,16
hsp-c5717b2ecdc3a0ed7c25,lockedCandidates.pointing,6
hsp-c5717b2ecdc3a0ed7c25,hiddenPair,4
hsp-c5717b2ecdc3a0ed7c25,hiddenTriple,1
hsp-c5717b2ecdc3a0ed7c25,xWing,1
hsp-c5717b2ecdc3a0ed7c25,twoStringKite,1
hsp-c5717b2ecdc3a0ed7c25,xyWing,1
hsp-c5717b2ecdc3a0ed7c25,finnedXWing,1
hsp-c5717b2ecdc3a0ed7c25,forcingNet,3
hsp-8bf809a835871329249b,fullHouse,20
hsp-8bf809a835871329249b,nakedSingle,25
hsp-8bf809a835871329249b,hiddenSingle,12
hsp-8bf809a835871329249b,lockedCandidates.pointing,2
hsp-8bf809a835871329249b,lockedCandidates.claiming,4
hsp-8bf809a835871329249b,hiddenPair,2
hsp-8bf809a835871329249b,wWing,1
hsp-8bf809a835871329249b,hiddenRectangle,2
hsp-8bf809a835871329249b,forcingNet,9
hsp-6d4ca9d7fa5ec806acfd,fullHouse,19
hsp-6d4ca9d7fa5ec806acfd,nakedSingle,23
hsp-6d4ca9d7fa5ec806acfd,hiddenSingle,15
hsp-6d4ca9d7fa5ec806acfd,lockedCandidates.pointing,1
hsp-6d4ca9d7fa5ec806acfd,lockedCandidates.claiming,3
hsp-6d4ca9d7fa5ec806acfd,hiddenPair,5
hsp-6d4ca9d7fa5ec806acfd,forcingNet,1
hsp-3e579c51acb4ea902246,fullHouse,21
hsp-3e579c51acb4ea902246,nakedSingle,20
hsp-3e579c51acb4ea902246,hiddenSingle,16
hsp-3e579c51acb4ea902246,lockedCandidates.pointing,2
hsp-3e579c51acb4ea902246,lockedCandidates.claiming,2
hsp-3e579c51acb4ea902246,hiddenPair,3
hsp-3e579c51acb4ea902246,wWing,1
hsp-3e579c51acb4ea902246,xyWing,1
hsp-3e579c51acb4ea902246,forcingNet,1
hsp-d7644af3ad670b73bf48,fullHouse,20
hsp-d7644af3ad670b73bf48,nakedSingle,16
hsp-d7644af3ad670b73bf48,hiddenSingle,20
hsp-d7644af3ad670b73bf48,lockedCandidates.pointing,1
hsp-d7644af3ad670b73bf48,nakedPair,1
hsp-d7644af3ad670b73bf48,hiddenPair,3
hsp-d7644af3ad670b73bf48,xWing,1
hsp-d7644af3ad670b73bf48,twoStringKite,1
hsp-d7644af3ad670b73bf48,simpleColoring,1
hsp-d7644af3ad670b73bf48,bugPlusOne,1
hsp-d7644af3ad670b73bf48,forcingNet,1
hsp-6cc5621615abe765c74b,fullHouse,19
hsp-6cc5621615abe765c74b,nakedSingle,20
hsp-6cc5621615abe765c74b,hiddenSingle,18
hsp-6cc5621615abe765c74b,lockedCandidates.pointing,3
hsp-6cc5621615abe765c74b,lockedCandidates.claiming,2
hsp-6cc5621615abe765c74b,lockedPair,1
hsp-6cc5621615abe765c74b,hiddenPair,1
hsp-6cc5621615abe765c74b,hiddenTriple,1
hsp-6cc5621615abe765c74b,wWing,1
hsp-6cc5621615abe765c74b,xyWing,1
hsp-6cc5621615abe765c74b,xyzWing,2
hsp-6cc5621615abe765c74b,forcingNet,3
hsp-b3b3f52cd69388665c00,fullHouse,21
hsp-b3b3f52cd69388665c00,nakedSingle,24
hsp-b3b3f52cd69388665c00,hiddenSingle,12
hsp-b3b3f52cd69388665c00,lockedCandidates.pointing,3
hsp-b3b3f52cd69388665c00,nakedPair,1
hsp-b3b3f52cd69388665c00,hiddenPair,1
hsp-b3b3f52cd69388665c00,twoStringKite,2
hsp-b3b3f52cd69388665c00,wWing,1
hsp-b3b3f52cd69388665c00,xyWing,1
hsp-b3b3f52cd69388665c00,xyzWing,1
hsp-b3b3f52cd69388665c00,multiColoring,1
hsp-b3b3f52cd69388665c00,emptyRectangle,2
hsp-b3b3f52cd69388665c00,forcingNet,5
hsp-4adbdd27726741f13271,fullHouse,21
hsp-4adbdd27726741f13271,nakedSingle,19
hsp-4adbdd27726741f13271,hiddenSingle,17
hsp-4adbdd27726741f13271,lockedCandidates.pointing,5
hsp-4adbdd27726741f13271,hiddenPair,1
hsp-4adbdd27726741f13271,twoStringKite,1
hsp-4adbdd27726741f13271,wWing,1
hsp-4adbdd27726741f13271,finnedXWing,1
hsp-4adbdd27726741f13271,forcingNet,3
hsp-b61cfddb19c84892993c,fullHouse,21
hsp-b61cfddb19c84892993c,nakedSingle,27
hsp-b61cfddb19c84892993c,hiddenSingle,9
hsp-b61cfddb19c84892993c,lockedCandidates.pointing,2
hsp-b61cfddb19c84892993c,hiddenPair,2
hsp-b61cfddb19c84892993c,hiddenTriple,1
hsp-b61cfddb19c84892993c,wWing,1
hsp-b61cfddb19c84892993c,xyWing,1
hsp-b61cfddb19c84892993c,xyzWing,1
hsp-b61cfddb19c84892993c,forcingNet,2
hsp-3819482ab8184c1a8709,fullHouse,20
hsp-3819482ab8184c1a8709,nakedSingle,21
hsp-3819482ab8184c1a8709,hiddenSingle,16
hsp-3819482ab8184c1a8709,lockedCandidates.pointing,4
hsp-3819482ab8184c1a8709,lockedCandidates.claiming,1
hsp-3819482ab8184c1a8709,xyzWing,1
hsp-3819482ab8184c1a8709,forcingNet,2
hsp-1977ae4adbddb9bd09d7,fullHouse,21
hsp-1977ae4adbddb9bd09d7,nakedSingle,18
